CATEGORY,SUB-CATEGORY,GENERIC NAME,PRODUCT NAME,PRODUCT BRAND,PRODUCT OFFER PRICE,PRODUCT MAXIMUM RETAIL PRICE,PRODUCT IMAGE URL,PRODUCT RATING,PRODUCT COO TAG,PRODUCT SELLER,QUANTITY,SELLER USERNAME
Fashion,Women Top Wear,T Shirts,Printed Women Round Neck Black T-Shirt,Viral Trend,198,"1,249",https://rukminim2.flixcart.com/image/714/857/knunf680/t-shirt/6/v/r/m-crp-gt3-viral-trend-original-imag2gy8uafdhvnw.jpeg?q=50,4.3,India,JSR TRADING INDIA,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,Casual Regular Sleeves Printed Women Green Top,DL Fashion,300,999,https://rukminim2.flixcart.com/image/714/857/kp8ntzk0/top/l/l/f/m-00128-top-dl-fashion-original-imag3gr4he5twhw3.jpeg?q=50,4.1,India,Vando,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,Casual Sleeveless Printed Women Blue Top,Tokyo Talkies,178,699,https://rukminim2.flixcart.com/image/714/857/kx7vc7k0/top/g/u/n/-original-imag9q9tc5rzyr2p.jpeg?q=50,4,India,RetailNet,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,Casual Sleeveless Solid Women Black Top,Aahwan,229,999,https://rukminim2.flixcart.com/image/714/857/kyhlfgw0/top/9/j/f/-original-imagapzwstwwctz8.jpeg?q=50,4.4,India,Aahwan,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,Casual Regular Sleeves Printed Women Yellow Top,Tokyo Talkies,433,"1,049",https://rukminim2.flixcart.com/image/714/857/k0flmkw0/top/7/u/n/l-tttp003124-tokyo-talkies-original-imafk8ynguyznyvv.jpeg?q=50,4.1,India,RetailNet,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,Casual Regular Sleeves Printed Women Black Top,FLEXIMAA,389,999,https://rukminim2.flixcart.com/image/714/857/khxqt8w0/top/p/m/w/m-wltpsoblack-m-fleximaa-original-imafxuemfgkftpvy.jpeg?q=50,4.3,India,Fleximaa,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,"Casual Flared Sleeves Printed Women White, Maroon Top",Istyle Can,209,"1,599",https://rukminim2.flixcart.com/image/714/857/kflftzk0/top/u/5/r/xl-isca-206maroon-istyle-can-original-imafwyzgqarrvvym.jpeg?q=50,3.8,India,IstyleCan,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,Casual Sleeveless Solid Women Black Top,Aahwan,229,999,https://rukminim2.flixcart.com/image/714/857/kx6fwcw0/top/8/d/r/l-168-black-aahwan-original-imag9zvbhhuguf59.jpeg?q=50,4.2,India,Aahwan,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,Casual Regular Sleeves Solid Women Blue Top,LEVI'S,425,"1,399",https://rukminim2.flixcart.com/image/714/857/kljrvrk0/top/g/h/e/s-a1375-0001-levi-s-original-imagyn3ybfzb559e.jpeg?q=50,4.3,India,RetailNet,50,retailnet@gmail.com
Fashion,Women Top Wear,T Shirts,"Solid Women Round Neck Navy Blue, Grey, Brown T-Shirt  (Pack of 3)",SCOTT INTERNATIONAL,389,"2,397",https://rukminim2.flixcart.com/image/714/857/l1nwnm80/t-shirt/t/p/v/xl-sc-basis-ladies-scott-international-original-imagd6ej97sddgj7.jpeg?q=50,4,India,switzinc,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,Casual Regular Sleeves Solid Women Pink Top,DARZI,229,"1,199",https://rukminim2.flixcart.com/image/714/857/knj7wcw0/top/z/0/f/l-4125-darzi-original-imag26u2zkwsg27r.jpeg?q=50,4,India,F-2020,50,retailnet@gmail.com
Fashion,Women Top Wear,T Shirts,Printed Women Round Neck White T-Shirt,Veirdo,339,"1,199",https://rukminim2.flixcart.com/image/714/857/ksgehzk0/t-shirt/b/o/q/s-zebra-veirdo-original-imag6yt3sfgxuhtd.jpeg?q=50,4.2,India,AwesomfabShoppingPvt,50,retailnet@gmail.com
Fashion,Women Top Wear,T Shirts,Graphic Print Women Round Neck White T-Shirt,THE DRY STATE,339,"1,399",https://rukminim2.flixcart.com/image/714/857/l071d3k0/t-shirt/1/d/2/s-3813-the-dry-state-original-imagcfh833gdjeem.jpeg?q=50,4.5,India,THE DRY STATE,50,retailnet@gmail.com
Fashion,Women Top Wear,T Shirts,Solid Women V Neck Black T-Shirt,V3Squared,175,999,https://rukminim2.flixcart.com/image/714/857/kpedle80/t-shirt/n/i/x/s-grl-v-neck-blk-v3squared-original-imag3n7j98qdhkak.jpeg?q=50,4.2,India,V3Squared,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,Casual Regular Sleeves Solid Women Black Top,Miss Chase,419,799,https://rukminim2.flixcart.com/image/714/857/kflftzk0/top/d/6/b/m-mcpf13tp01-15-62-miss-chase-original-imafwyv44rpnfg3a.jpeg?q=50,4.2,India,Chase Labs,50,retailnet@gmail.com
Fashion,Women Top Wear,T Shirts,Solid Women Round Neck Green T-Shirt,HRX by Hrithik Roshan,385,699,https://rukminim2.flixcart.com/image/714/857/k6b2snk0/t-shirt/8/e/r/l-10106183-hrx-by-hrithik-roshan-original-imafzhge6rwz7x4a.jpeg?q=50,4.3,India,CONSULTINGFASHIONS,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,Casual Bell Sleeves Printed Women Multicolor Top,Selvia,239,"1,330",https://rukminim2.flixcart.com/image/714/857/kshtxu80/top/t/n/j/m-215tk113-selvia-original-imag6fvb2kq3fxsw.jpeg?q=50,4.2,India,Selvia,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,Casual Regular Sleeves Embroidered Women Maroon Top,DMP FASHION,301,"1,499",https://rukminim2.flixcart.com/image/714/857/knni7ww0/top/o/m/o/s-dmp303-dmp-fashion-original-imag2a5qkjgjf22k.jpeg?q=50,4.2,India,DMP FASHION,50,retailnet@gmail.com
Fashion,Women Top Wear,T Shirts,Solid Women Round Neck Black T-Shirt,HRX by Hrithik Roshan,279,699,https://rukminim2.flixcart.com/image/714/857/k7hy07k0/t-shirt/b/6/s/s-10565642-hrx-by-hrithik-roshan-original-imafppcrrxugrgvp.jpeg?q=50,4.3,India,CONSULTINGFASHIONS,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,Casual Sleeveless Solid Women Black Top,Rock Paper Scissors,429,"1,499",https://rukminim2.flixcart.com/image/714/857/ktq4l8w0/top/j/r/d/xl-onswg-ribnetblk-rock-paper-scissors-original-imag7yheg7etdxag.jpeg?q=50,4.2,India,Rock Paper Scissors,50,retailnet@gmail.com
Fashion,Women Top Wear,T Shirts,"Solid Women Round Neck Black, Pink T-Shirt  (Pack of 2)",Young trendz,339,"2,069",https://rukminim2.flixcart.com/image/714/857/kcc9q4w0/t-shirt/s/z/q/s-2co-w-regular-must-blk-young-trendz-original-imafthf9brdq8cfj.jpeg?q=50,4.1,India,YoungTrendz,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,Casual Regular Sleeves Tie & Dye Women Multicolor Top,JUNEBERRY,319,"1,199",https://rukminim2.flixcart.com/image/714/857/khcb7gw0/top/m/7/f/m-jb-tsh-td-babe-juneberry-original-imafxdfr9matwrbv.jpeg?q=50,4.1,India,AwesomfabShoppingPvt,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,Casual Regular Sleeves Printed Women Purple Top,Selvia,289,"1,663",https://rukminim2.flixcart.com/image/714/857/kj7gwi80-0/top/b/l/g/l-117tkr2636-selvia-original-imafytvnzca5cyrd.jpeg?q=50,4.1,India,Selvia,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,Casual Puff Sleeves Printed Women Blue Top,Tokyo Talkies,346,"1,399",https://rukminim2.flixcart.com/image/714/857/kzn17680/top/l/o/d/-original-imagbhuhthqskbkf.jpeg?q=50,4.5,India,RetailNet,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,Casual Regular Sleeves Floral Print Women Black Top,LEVI'S,517,"1,399",https://rukminim2.flixcart.com/image/714/857/kltryq80/top/d/e/2/s-a1377-0000-levi-s-original-imagyuybehz9kc3y.jpeg?q=50,4.4,India,RetailNet,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,Casual Regular Sleeves Printed Women Pink Top,LEVI'S,542,"1,399",https://rukminim2.flixcart.com/image/714/857/km0x5zk0/top/p/q/0/s-a1377-0001-levi-s-original-imagfygefa6ctgga.jpeg?q=50,4.3,India,UNIVERSALPRODUCTSGROUP,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,Casual Cutout Solid Women Red Top,Silkova,234,"1,999",https://rukminim2.flixcart.com/image/714/857/k52s58w0/top/z/q/a/s-anshu-36-anshu-fashions-original-imafgnzubfhet7yt.jpeg?q=50,4,India,SILKOVA,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,Casual Regular Sleeves Embroidered Women Green Top,Silkova,289,"1,999",https://rukminim2.flixcart.com/image/714/857/km6mxe80/top/n/y/d/xs-st01-silkova-original-imagf5fmh6gdecba.jpeg?q=50,4.2,India,SILKOVA,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,Casual Roll Up Sleeves Striped Women Multicolor Top,Tokyo Talkies,240,999,https://rukminim2.flixcart.com/image/714/857/jrmdvgw0/top/u/9/7/xl-tttp002687-tokyo-talkies-original-imafdctwrzbcdznj.jpeg?q=50,4.1,India,RetailNet,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,Casual Regular Sleeves Embroidered Women Light Blue Top,DMP FASHION,301,"1,499",https://rukminim2.flixcart.com/image/714/857/knni7ww0/top/t/m/w/s-dmp300-dmp-fashion-original-imag2a5qmkgfrgek.jpeg?q=50,4.2,India,DMP FASHION,50,retailnet@gmail.com
Fashion,Women Top Wear,T Shirts,"Solid Women Round Neck White, Black T-Shirt  (Pack of 2)",Young trendz,339,"2,069",https://rukminim2.flixcart.com/image/714/857/ky1vl3k0/t-shirt/f/u/6/m-2co-w-regular-must-blk-young-trendz-original-imagadhfgte57e67.jpeg?q=50,4.1,India,YoungTrendz,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,"Casual Regular Sleeves Color Block Women White, Black, Yellow Top",JUNEBERRY,239,"1,199",https://rukminim2.flixcart.com/image/714/857/kfwvcsw0/top/j/f/s/3xl-jb-117-blkylwwht-juneberry-original-imafw9h2mrgj4qry.jpeg?q=50,4.2,India,AwesomfabShoppingPvt,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,Casual Sleeveless Solid Women Black Top,Tokyo Talkies,456,"1,199",https://rukminim2.flixcart.com/image/714/857/kz4gh3k0/top/i/u/a/xs-tttp006050-tokyo-talkies-original-imagb7d664nuhggc.jpeg?q=50,4.4,India,RetailNet,50,retailnet@gmail.com
Fashion,Women Top Wear,T Shirts,Printed Women Round Neck Pink T-Shirt,HRX by Hrithik Roshan,255,699,https://rukminim2.flixcart.com/image/714/857/jvfk58w0/t-shirt/a/w/6/xl-hrx-ss19-wk-8101-b-hrx-by-hrithik-roshan-original-imafgbt8gyc93k9n.jpeg?q=50,4.2,India,CONSULTINGFASHIONS,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,Casual Regular Sleeves Solid Women Red Top,Lady Stark,209,"1,160",https://rukminim2.flixcart.com/image/714/857/ju4em4w0/top/u/6/a/xxl-lstop5306-lady-stark-original-imaff6499kycbgcz.jpeg?q=50,3.9,India,DALCO,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,Party Butterfly Sleeves Floral Print Women Pink Top,Oomph!,186,"1,330",https://rukminim2.flixcart.com/image/714/857/k3ncakw0pkrrdj/top/w/d/y/xxl-mt204-oomph-original-imafmjdwnbhgufff.jpeg?q=50,3.9,India,RetailBoost,50,retailnet@gmail.com
Fashion,Women Top Wear,T Shirts,"Typography Women Round Neck Pink, Yellow T-Shirt  (Pack of 2)",Young trendz,344,"1,959",https://rukminim2.flixcart.com/image/714/857/kb5eikw0/t-shirt/q/d/x/l-2co-whs-must-social-expt-pink-xoxo-young-trendz-original-imafsk7wyxhdz6dj.jpeg?q=50,4,India,YoungTrendz,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,"Formal Sleeveless Striped Women White, Black Top",Lady Stark,189,"1,099",https://rukminim2.flixcart.com/image/714/857/top/8/d/w/lstop5186-lady-stark-xs-original-imaezznrcgtgg5hv.jpeg?q=50,3.7,India,DALCO,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,Casual Flutter Sleeves Printed Women Pink Top,Lady Stark,181,"1,333",https://rukminim2.flixcart.com/image/714/857/jxm5d3k0/top/3/v/w/3xl-lstop5368-lady-stark-original-imafhvehtfcsswnq.jpeg?q=50,3.7,India,DALCO,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,Party Regular Sleeves Printed Women Green Top,DMP FASHION,301,999,https://rukminim2.flixcart.com/image/714/857/kox8b680/top/a/d/p/xxl-dmp314-dmp-fashion-original-imag39p56ztgwshs.jpeg?q=50,4.1,India,DMP FASHION,50,retailnet@gmail.com
Fashion,Women Top Wear,T Shirts,"Solid Women Round Neck Pink, Grey T-Shirt  (Pack of 2)",Young trendz,326,"2,069",https://rukminim2.flixcart.com/image/714/857/kcc9q4w0/t-shirt/h/y/0/m-2co-w-regular-must-blk-young-trendz-original-imafthfac8yhzhwg.jpeg?q=50,4.1,India,YoungTrendz,50,retailnet@gmail.com
Fashion,Women Top Wear,T Shirts,"Solid Women Round Neck Black, Yellow T-Shirt  (Pack of 2)",Young trendz,339,"2,069",https://rukminim2.flixcart.com/image/714/857/kcc9q4w0/t-shirt/9/m/e/xl-2co-w-regular-must-blk-young-trendz-original-imafthfamqhatyk6.jpeg?q=50,4.1,India,YoungTrendz,50,retailnet@gmail.com
Fashion,Women Top Wear,T Shirts,Printed Women Round Neck White T-Shirt,JUNEBERRY,289,"1,199",https://rukminim2.flixcart.com/image/714/857/krtjgcw0/top/o/c/0/s-tsh-cartoon-wht-juneberry-original-imag5gqyp4xbsty4.jpeg?q=50,4.3,India,AwesomfabShoppingPvt,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,Casual Regular Sleeves Printed Women Yellow Top,Tokyo Talkies,433,"1,049",https://rukminim2.flixcart.com/image/714/857/k0flmkw0/top/7/u/n/l-tttp003124-tokyo-talkies-original-imafk8ynguyznyvv.jpeg?q=50,4.1,India,RetailNet,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,Casual Regular Sleeves Printed Women Black Top,FLEXIMAA,389,999,https://rukminim2.flixcart.com/image/714/857/khxqt8w0/top/p/m/w/m-wltpsoblack-m-fleximaa-original-imafxuemfgkftpvy.jpeg?q=50,4.3,India,Fleximaa,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,Casual Regular Sleeves Embroidered Women Light Blue Top,DMP FASHION,301,"1,499",https://rukminim2.flixcart.com/image/714/857/knni7ww0/top/1/k/b/3xl-dmp304-dmp-fashion-original-imag2a5qf9yqktas.jpeg?q=50,4.2,India,DMP FASHION,50,retailnet@gmail.com
Fashion,Women Top Wear,T Shirts,"Solid Women Round Neck Navy Blue, Grey, Brown T-Shirt  (Pack of 3)",SCOTT INTERNATIONAL,389,"2,397",https://rukminim2.flixcart.com/image/714/857/l1nwnm80/t-shirt/t/p/v/xl-sc-basis-ladies-scott-international-original-imagd6ej97sddgj7.jpeg?q=50,4,India,switzinc,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,Casual Regular Sleeves Embroidered Women Dark Blue Top,Silkova,279,"1,999",https://rukminim2.flixcart.com/image/714/857/km6mxe80/top/p/t/p/m-st01-silkova-original-imagf5fm8rqfkdxe.jpeg?q=50,4.2,India,SILKOVA,50,retailnet@gmail.com
Fashion,Women Top Wear,T Shirts,Solid Women Round Neck Pink T-Shirt,GIRLS SHOPPIE,199,999,https://rukminim2.flixcart.com/image/714/857/kq43iq80/top/d/h/s/xs-upt-try-this-original-imag46vymjsvgun8.jpeg?q=50,4.2,India,MJ INDUSTRIES,50,retailnet@gmail.com
Fashion,Women Top Wear,Shirt,Women Regular Fit Checkered Casual Shirt  (Pack of 2),Funday Fashion,379,"1,499",https://rukminim2.flixcart.com/image/714/857/jr83gy80/shirt/g/6/g/xl-sysckdshtrw01-funday-fashion-original-imafd2fczy4byjgt.jpeg?q=50,3.8,India,SYSONLINESTORE,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,Casual Regular Sleeves Solid Women Black Top,Miss Chase,419,799,https://rukminim2.flixcart.com/image/714/857/kflftzk0/top/d/6/b/m-mcpf13tp01-15-62-miss-chase-original-imafwyv44rpnfg3a.jpeg?q=50,4.2,India,Chase Labs,50,retailnet@gmail.com
Fashion,Women Top Wear,T Shirts,Printed Women Round Neck White T-Shirt,CHOZI,239,999,https://rukminim2.flixcart.com/image/714/857/ktaeqvk0/t-shirt/5/s/j/xxl-t122-chozi-original-imag6zfyxyff6dkc.jpeg?q=50,4.1,India,MKTRADER,50,retailnet@gmail.com
Fashion,Women Top Wear,T Shirts,Graphic Print Women Round Neck Light Green T-Shirt,THE DRY STATE,339,"1,399",https://rukminim2.flixcart.com/image/714/857/ktn9pjk0/t-shirt/o/w/n/xl-3520-the-dry-state-original-imag6y43ssx5adkc.jpeg?q=50,4.2,India,THE DRY STATE,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,Casual Sleeveless Printed Women Light Green Top,Tokyo Talkies,95,549,https://rukminim2.flixcart.com/image/714/857/kv9urgw0/top/l/1/d/xl-tttp005121-tokyo-talkies-original-imag87vfaqhvpqhf.jpeg?q=50,,India,RetailNet,50,retailnet@gmail.com
Fashion,Women Top Wear,T Shirts,Solid Women Round Neck Green T-Shirt,HRX by Hrithik Roshan,385,699,https://rukminim2.flixcart.com/image/714/857/k6b2snk0/t-shirt/8/e/r/l-10106183-hrx-by-hrithik-roshan-original-imafzhge6rwz7x4a.jpeg?q=50,4.3,India,CONSULTINGFASHIONS,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,Casual Regular Sleeves Printed Women Blue Top,KAMDEV,205,"2,495",https://rukminim2.flixcart.com/image/714/857/kim1aq80-0/top/p/o/s/3xl-52-kamdev-original-imafyd6sa7ywhhr9.jpeg?q=50,4.1,India,,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,Casual Regular Sleeves Printed Women Yellow Top,Tokyo Talkies,412,"1,049",https://rukminim2.flixcart.com/image/714/857/k0flmkw0/top/7/u/n/l-tttp003124-tokyo-talkies-original-imafk8ynguyznyvv.jpeg?q=50,4.1,India,RetailNet,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,Casual Cutout Solid Women Yellow Top,Silkova,244,"1,999",https://rukminim2.flixcart.com/image/714/857/k52s58w0/top/x/w/w/xxl-anshu34-anshu-fashions-original-imafgnjrqaudyhu9.jpeg?q=50,4,India,SILKOVA,50,retailnet@gmail.com
Fashion,Women Top Wear,T Shirts,Printed Women s Purple T-Shirt,LEVI'S,497,"1,199",https://rukminim2.flixcart.com/image/714/857/krjjde80/t-shirt/i/8/i/m-23771-0164-levi-s-original-imag5bh93bxyfz6y.jpeg?q=50,4,India,UNIVERSALPRODUCTSGROUP,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,Casual Regular Sleeves Solid Women Pink Top,Clemira,268,999,https://rukminim2.flixcart.com/image/714/857/klphn680/top/n/i/o/m-nayla-clemira-original-imagyrqgbujd4dwe.jpeg?q=50,4.1,India,Clemira,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,"Casual Regular Sleeves Geometric Print, Printed Women Maroon Top",Selvia,239,"1,497",https://rukminim2.flixcart.com/image/714/857/kj8wccw0-0/top/p/i/9/xl-117tkr2638-selvia-original-imafyupkgq7egjx4.jpeg?q=50,4,India,Selvia,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,Casual Sleeveless Solid Women Black Top,Rock Paper Scissors,429,"1,499",https://rukminim2.flixcart.com/image/714/857/ktq4l8w0/top/j/r/d/xl-onswg-ribnetblk-rock-paper-scissors-original-imag7yheg7etdxag.jpeg?q=50,4.2,India,Rock Paper Scissors,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,Casual Regular Sleeves Solid Women Pink Top,Fab Star,273,"1,199",https://rukminim2.flixcart.com/image/714/857/klqx30w0/top/1/i/l/s-crop-top-fab-star-original-imagysy4qfgqqzff.jpeg?q=50,4,India,fabstar,50,retailnet@gmail.com
Fashion,Women Top Wear,Shirt,Women Regular Fit Solid Casual Shirt,Funday Fashion,229,"1,299",https://rukminim2.flixcart.com/image/714/857/kfikya80-0/shirt/v/p/6/m-sys-4001-funday-fashion-original-imafvynfzrutn2s2.jpeg?q=50,4,India,SYSONLINESTORE,50,retailnet@gmail.com
Fashion,Women Top Wear,T Shirts,"Solid Women Round Neck White, Pink T-Shirt  (Pack of 2)",Young trendz,339,"2,069",https://rukminim2.flixcart.com/image/714/857/kcc9q4w0/t-shirt/k/w/q/xl-2co-w-regular-must-blk-young-trendz-original-imafthf9vzvpgscm.jpeg?q=50,4.1,India,YoungTrendz,50,retailnet@gmail.com
Fashion,Women Top Wear,T Shirts,Solid Women Round Neck Black T-Shirt,HRX by Hrithik Roshan,279,699,https://rukminim2.flixcart.com/image/714/857/k7hy07k0/t-shirt/b/6/s/s-10565642-hrx-by-hrithik-roshan-original-imafppcrrxugrgvp.jpeg?q=50,4.3,India,CONSULTINGFASHIONS,50,retailnet@gmail.com
Fashion,Women Top Wear,T Shirts,"Solid Women Round Neck Maroon, Black T-Shirt  (Pack of 2)",Reifica,288,999,https://rukminim2.flixcart.com/image/714/857/jvo4scw0/t-shirt/h/h/b/l-refwcom-2-reifica-original-imafgeyfjvqa3zgq.jpeg?q=50,4.2,India,Reifica,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,Casual Regular Sleeves Embroidered Women Multicolor Top,Prettify,347,"2,329",https://rukminim2.flixcart.com/image/714/857/km3s1ow0/top/p/4/m/xl-prw-1014-prettify-original-imagf2w56xdkuxme.jpeg?q=50,4.2,India,PrettifybyAarAar,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,"Casual Regular Sleeves Striped Women Dark Blue, White Top",Tokyo Talkies,446,"1,149",https://rukminim2.flixcart.com/image/714/857/kdj4xow0/top/s/4/y/l-tttp003773-tokyo-talkies-original-imafueu3zbs7nfzw.jpeg?q=50,4.1,India,UNIVERSALPRODUCTSGROUP,50,retailnet@gmail.com
Fashion,Women Top Wear,Tops,Casual Puff Sleeves Solid Women Pink Top,DL Fashion,300,"1,599",https://rukminim2.flixcart.com/image/714/857/kpcy5jk0/top/8/x/u/xxl-00133-top-dl-fashion-original-imag3m4vybw6gzzr.jpeg?q=50,4,India,Vando,50,retailnet@gmail.com
Fashion,Women Top Wear,T Shirts,Solid Women Round Neck Red T-Shirt,BASE 41,196,999,https://rukminim2.flixcart.com/image/714/857/ktd9mkw0/t-shirt/q/h/j/l-necktop-red-base-41-original-imag6qdhgygmybkh.jpeg?q=50,4,India,SGF,50,retailnet@gmail.com
Fashion,Women Top Wear,T Shirts,Solid Women Round Neck Green T-Shirt,BASE 41,196,999,https://rukminim2.flixcart.com/image/714/857/ktd9mkw0/t-shirt/k/f/d/xxl-w-necktop-olive-base-41-original-imag6qd75sjjzxfb.jpeg?q=50,4,India,SGF,50,retailnet@gmail.com
